PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
19.0,35.0,210.0,1.0,0.0,2.0,12.0,6.3,54.3,81.8,31.0,94.0,3.0,0.0,2.0,2.0,1.0,1.0,6.0,285.0,2.0,13.0,2.0,2.0,32:49,2021-10-25,7,Mon,8:15PM ET,1,0,4-2,1,Seattle Seahawks,13.0,10.0,21.0,304.0,210.0,94.0,1.0,14.0,219.0,129.0,90.0,0.0,-3.46,6.87,5.19,nor,2021,10,2021,22.333333333333332,23.333333333333332,0.6666666666666666
22.0,39.0,209.0,2.0,0.0,1.0,6.0,5.5,56.4,88.5,32.0,152.0,4.8,1.0,3.0,3.0,3.0,4.0,3.0,158.0,5.0,14.0,2.0,3.0,33:16,2021-10-31,8,Sun,4:25PM ET,1,0,5-2,0,Tampa Bay Buccaneers,36.0,27.0,26.0,361.0,209.0,152.0,0.0,16.0,421.0,350.0,71.0,3.0,12.99,-0.98,1.1,nor,2021,10,2021,27.333333333333332,23.0,0.7142857142857143
27.0,43.0,267.0,2.0,0.0,1.0,15.0,6.6,62.8,95.8,25.0,109.0,4.4,1.0,2.0,2.0,1.0,1.0,3.0,122.0,3.0,10.0,0.0,1.0,32:21,2021-11-07,9,Sun,1:00PM ET,0,0,5-3,0,Atlanta Falcons,25.0,27.0,26.0,376.0,267.0,109.0,1.0,18.0,366.0,332.0,34.0,0.0,1.35,-7.33,3.25,nor,2021,11,2021,24.666666666666668,26.0,0.625
21.0,36.0,287.0,2.0,0.0,4.0,22.0,8.6,58.3,102.4,21.0,86.0,4.1,1.0,1.0,1.0,0.0,2.0,5.0,202.0,5.0,12.0,0.0,0.0,28:26,2021-11-14,10,Sun,1:00PM ET,0,0,5-4,1,Tennessee Titans,21.0,23.0,22.0,373.0,287.0,86.0,1.0,17.0,264.0,198.0,66.0,0.0,12.34,-1.15,-13.69,nor,2021,11,2021,27.333333333333332,24.833333333333332,0.5555555555555556
22.0,40.0,214.0,3.0,2.0,0.0,0.0,5.4,55.0,74.4,22.0,109.0,5.0,1.0,1.0,1.0,2.0,3.0,6.0,299.0,6.0,13.0,0.0,0.0,22:59,2021-11-21,11,Sun,1:00PM ET,0,0,5-5,1,Philadelphia Eagles,29.0,40.0,18.0,323.0,214.0,109.0,3.0,21.0,380.0,138.0,242.0,1.0,-9.01,-0.6,-4.11,nor,2021,11,2021,25.0,26.166666666666668,0.5
17.0,30.0,146.0,1.0,1.0,2.0,17.0,5.4,56.7,66.8,25.0,44.0,1.8,0.0,0.0,0.0,0.0,0.0,5.0,235.0,5.0,14.0,1.0,3.0,25:22,2021-11-25,12,Thu,8:20PM ET,0,0,5-6,0,Buffalo Bills,6.0,31.0,12.0,190.0,146.0,44.0,1.0,21.0,361.0,248.0,113.0,2.0,-15.07,-11.92,-0.25,nor,2021,11,2021,18.666666666666668,21.666666666666668,0.45454545454545453
19.0,41.0,252.0,2.0,4.0,2.0,12.0,6.4,46.3,43.0,26.0,153.0,5.9,0.0,1.0,2.0,2.0,2.0,6.0,308.0,5.0,14.0,1.0,1.0,31:54,2021-12-02,13,Thu,8:20PM ET,0,0,5-7,0,Dallas Cowboys,17.0,27.0,17.0,405.0,252.0,153.0,4.0,17.0,377.0,231.0,146.0,1.0,-9.41,3.59,-5.15,nor,2021,12,2021,17.333333333333332,22.333333333333332,0.4166666666666667
15.0,21.0,141.0,0.0,0.0,3.0,34.0,8.3,71.4,89.6,44.0,203.0,4.6,3.0,3.0,3.0,3.0,3.0,5.0,258.0,6.0,15.0,1.0,1.0,38:52,2021-12-12,14,Sun,1:00PM ET,1,0,6-7,1,New York Jets,30.0,9.0,21.0,344.0,141.0,203.0,0.0,13.0,256.0,178.0,78.0,0.0,8.42,10.95,-4.28,nor,2021,12,2021,17.666666666666668,21.333333333333332,0.46153846153846156
13.0,27.0,151.0,0.0,0.0,2.0,3.0,5.7,48.1,65.5,31.0,61.0,2.0,0.0,3.0,3.0,0.0,0.0,9.0,412.0,3.0,16.0,0.0,0.0,29:45,2021-12-19,15,Sun,8:20PM ET,1,0,7-7,1,Tampa Bay Buccaneers,9.0,0.0,11.0,212.0,151.0,61.0,0.0,17.0,302.0,184.0,118.0,2.0,-17.46,13.21,10.67,nor,2021,12,2021,18.666666666666668,18.666666666666668,0.5
12.0,20.0,81.0,0.0,2.0,8.0,54.0,6.8,60.0,29.4,23.0,83.0,3.6,0.0,1.0,1.0,0.0,0.0,7.0,316.0,0.0,12.0,1.0,3.0,26:04,2021-12-27,16,Mon,8:15PM ET,0,0,7-8,0,Miami Dolphins,3.0,20.0,10.0,164.0,81.0,83.0,2.0,16.0,259.0,173.0,86.0,1.0,-24.8,3.16,3.21,nor,2021,12,2021,14.0,15.666666666666666,0.4666666666666667
17.0,28.0,207.0,1.0,0.0,2.0,15.0,7.9,60.7,95.4,28.0,73.0,2.6,0.0,4.0,4.0,0.0,1.0,5.0,215.0,5.0,13.0,0.0,0.0,29:29,2021-01-02,17,Sun,1:00PM ET,1,0,8-8,0,Carolina Panthers,18.0,10.0,15.0,280.0,207.0,73.0,0.0,16.0,178.0,90.0,88.0,2.0,-0.34,10.01,0.41,nor,2021,1,2021,10.0,13.833333333333334,0.5
