PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
21.0,45.0,162.0,0.0,4.0,3.0,25.0,4.2,46.7,18.9,13.0,52.0,4.0,0.0,2.0,3.0,0.0,0.0,3.0,146.0,3.0,12.0,1.0,3.0,23:11,2018-12-09,14,Sun,8:20PM ET,0,0,11-2,1,Chicago Bears,6.0,15.0,14.0,214.0,162.0,52.0,4.0,17.0,294.0,100.0,194.0,3.0,-21.99,15.04,2.29,ram,2018,12,2018,30.0,31.666666666666668,0.8461538461538461
35.0,54.0,325.0,0.0,1.0,2.0,14.0,6.3,64.8,73.5,18.0,82.0,4.6,2.0,3.0,3.0,2.0,2.0,3.0,169.0,4.0,12.0,0.0,1.0,28:24,2018-12-16,15,Sun,8:20PM ET,0,0,11-3,0,Philadelphia Eagles,23.0,30.0,23.0,407.0,325.0,82.0,3.0,17.0,381.0,270.0,111.0,1.0,1.52,-1.68,-3.79,ram,2018,12,2018,19.666666666666668,30.666666666666668,0.7857142857142857
19.0,24.0,192.0,1.0,0.0,2.0,24.0,9.0,79.2,113.9,41.0,269.0,6.6,3.0,1.0,2.0,4.0,4.0,2.0,103.0,6.0,9.0,0.0,0.0,37:04,2018-12-23,16,Sun,4:05PM ET,1,0,12-3,1,Arizona Cardinals,31.0,9.0,33.0,461.0,192.0,269.0,1.0,15.0,263.0,159.0,104.0,0.0,24.42,4.01,-5.46,ram,2018,12,2018,20.0,30.0,0.8
17.0,29.0,222.0,4.0,0.0,0.0,0.0,7.7,58.6,122.4,42.0,155.0,3.7,1.0,2.0,2.0,6.0,6.0,3.0,130.0,10.0,16.0,0.0,1.0,31:50,2018-12-30,17,Sun,4:25PM ET,1,0,13-3,0,San Francisco 49ers,48.0,32.0,28.0,377.0,222.0,155.0,0.0,22.0,391.0,264.0,127.0,4.0,16.59,-1.86,-3.88,ram,2018,12,2018,34.0,32.0,0.8125
23.0,39.0,183.0,1.0,1.0,1.0,3.0,4.8,59.0,68.6,32.0,166.0,5.2,2.0,3.0,4.0,3.0,3.0,4.0,144.0,9.0,17.0,0.0,0.0,33:16,2019-09-08,1,Sun,1:00PM ET,1,0,1-0,1,Carolina Panthers,30.0,27.0,22.0,349.0,183.0,166.0,1.0,21.0,343.0,216.0,127.0,3.0,4.57,3.24,-3.39,ram,2019,9,2019,,,1.0
19.0,28.0,265.0,1.0,0.0,3.0,18.0,10.1,67.9,110.0,30.0,115.0,3.8,2.0,2.0,2.0,3.0,3.0,4.0,199.0,5.0,13.0,0.0,0.0,30:21,2019-09-15,2,Sun,4:25PM ET,1,0,2-0,0,New Orleans Saints,27.0,9.0,20.0,380.0,265.0,115.0,1.0,15.0,244.0,187.0,57.0,1.0,7.63,13.12,-6.34,ram,2019,9,2019,,,1.0
24.0,38.0,254.0,2.0,2.0,2.0,14.0,7.1,63.2,78.2,24.0,90.0,3.8,0.0,2.0,3.0,2.0,2.0,2.0,79.0,6.0,14.0,0.0,0.0,28:23,2019-09-22,3,Sun,8:20PM ET,1,0,3-0,1,Cleveland Browns,20.0,13.0,20.0,344.0,254.0,90.0,3.0,18.0,270.0,175.0,95.0,1.0,1.06,8.89,-3.41,ram,2019,9,2019,25.666666666666668,,1.0
45.0,68.0,490.0,2.0,3.0,2.0,27.0,7.6,66.2,78.7,11.0,28.0,2.5,2.0,2.0,2.0,4.0,4.0,1.0,41.0,4.0,11.0,0.0,1.0,27:24,2019-09-29,4,Sun,4:05PM ET,0,0,3-1,0,Tampa Bay Buccaneers,40.0,55.0,36.0,518.0,490.0,28.0,4.0,27.0,464.0,376.0,88.0,1.0,4.47,-22.76,4.04,ram,2019,9,2019,29.0,,0.75
29.0,49.0,395.0,1.0,1.0,0.0,0.0,8.1,59.2,83.3,18.0,82.0,4.6,2.0,3.0,4.0,2.0,2.0,3.0,153.0,3.0,11.0,0.0,0.0,24:42,2019-10-03,5,Thu,8:20PM ET,0,0,3-2,1,Seattle Seahawks,29.0,30.0,24.0,477.0,395.0,82.0,2.0,25.0,429.0,262.0,167.0,1.0,9.94,-12.97,1.58,ram,2019,10,2019,29.666666666666668,,0.6
13.0,24.0,48.0,0.0,0.0,4.0,30.0,3.3,54.2,59.7,22.0,109.0,5.0,1.0,0.0,0.0,1.0,1.0,5.0,269.0,0.0,9.0,0.0,4.0,21:08,2019-10-13,6,Sun,4:05PM ET,0,0,3-3,0,San Francisco 49ers,7.0,20.0,10.0,157.0,48.0,109.0,1.0,22.0,331.0,232.0,99.0,2.0,-25.23,3.54,5.01,ram,2019,10,2019,25.333333333333332,25.5,0.5
23.0,38.0,291.0,2.0,0.0,0.0,0.0,7.7,60.5,102.0,36.0,90.0,2.5,1.0,3.0,4.0,4.0,4.0,3.0,95.0,8.0,16.0,1.0,1.0,37:09,2019-10-20,7,Sun,1:00PM ET,1,0,4-3,1,Atlanta Falcons,37.0,10.0,23.0,381.0,291.0,90.0,0.0,14.0,224.0,186.0,38.0,3.0,8.61,10.97,7.98,ram,2019,10,2019,24.333333333333332,26.666666666666668,0.5714285714285714
