Week,Day,Time,W/L,OT,Record,@,Opponent,TeamScore,OpponentScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,year,win_pct,Team,Timestamp
12,Sun,1:00PM ET,0,0,4-7,1,Atlanta Falcons,20.0,34.0,27.0,373.0,279.0,94.0,0.0,23.0,516.0,368.0,148.0,1.0,11.26,-24.16,1.49,2017,0.36363636363636365,tam,2017-11-26
13,Sun,1:00PM ET,0,1,4-8,1,Green Bay Packers,20.0,26.0,25.0,395.0,230.0,165.0,1.0,16.0,276.0,77.0,199.0,1.0,0.18,-1.66,-4.0,2017,0.3333333333333333,tam,2017-12-03
14,Sun,1:00PM ET,0,0,4-9,0,Detroit Lions,21.0,24.0,28.0,400.0,267.0,133.0,5.0,21.0,434.0,381.0,53.0,3.0,3.71,-7.76,0.42,2017,0.3076923076923077,tam,2017-12-10
15,Mon,8:30PM ET,0,0,4-10,0,Atlanta Falcons,21.0,24.0,22.0,373.0,289.0,84.0,1.0,24.0,410.0,209.0,201.0,0.0,13.66,-16.39,-2.69,2017,0.2857142857142857,tam,2017-12-18
16,Sun,1:00PM ET,0,0,4-11,1,Carolina Panthers,19.0,22.0,20.0,392.0,326.0,66.0,3.0,20.0,255.0,140.0,115.0,1.0,3.31,-1.45,-6.93,2017,0.26666666666666666,tam,2017-12-24
17,Sun,4:25PM ET,1,0,5-11,0,New Orleans Saints,31.0,24.0,28.0,455.0,345.0,110.0,3.0,18.0,323.0,231.0,92.0,1.0,15.45,-7.18,-3.03,2017,0.3125,tam,2017-12-31
1,Sun,1:00PM ET,1,0,1-0,1,New Orleans Saints,48.0,40.0,26.0,529.0,417.0,112.0,0.0,26.0,475.0,432.0,43.0,2.0,29.69,-19.83,-4.9,2018,1.0,tam,2018-09-09
2,Sun,1:00PM ET,1,0,2-0,0,Philadelphia Eagles,27.0,21.0,18.0,436.0,393.0,43.0,2.0,24.0,412.0,321.0,91.0,2.0,10.11,-5.14,1.42,2018,1.0,tam,2018-09-16
3,Mon,8:15PM ET,0,0,2-1,0,Pittsburgh Steelers,27.0,30.0,28.0,455.0,392.0,63.0,4.0,22.0,413.0,335.0,78.0,1.0,3.18,-9.86,2.73,2018,0.6666666666666666,tam,2018-09-24
4,Sun,1:00PM ET,0,0,2-2,1,Chicago Bears,10.0,48.0,16.0,311.0,251.0,60.0,3.0,28.0,483.0,344.0,139.0,0.0,-5.14,-33.53,0.24,2018,0.5,tam,2018-09-30
6,Sun,1:00PM ET,0,0,2-3,1,Atlanta Falcons,29.0,34.0,30.0,510.0,389.0,121.0,2.0,26.0,417.0,347.0,70.0,0.0,22.99,-21.03,-2.24,2018,0.4,tam,2018-10-14
7,Sun,1:00PM ET,1,1,3-3,0,Cleveland Browns,26.0,23.0,34.0,456.0,342.0,114.0,4.0,17.0,305.0,186.0,119.0,1.0,4.49,7.86,-6.2,2018,0.5,tam,2018-10-21
8,Sun,1:00PM ET,0,0,3-4,1,Cincinnati Bengals,34.0,37.0,29.0,576.0,450.0,126.0,4.0,21.0,402.0,264.0,138.0,0.0,11.69,-14.21,-1.75,2018,0.42857142857142855,tam,2018-10-28
9,Sun,1:00PM ET,0,0,3-5,1,Carolina Panthers,28.0,42.0,23.0,301.0,219.0,82.0,2.0,22.0,407.0,228.0,179.0,0.0,7.24,-18.42,-2.03,2018,0.375,tam,2018-11-04
10,Sun,1:00PM ET,0,0,3-6,0,Washington Redskins,3.0,16.0,29.0,501.0,398.0,103.0,4.0,15.0,286.0,170.0,116.0,0.0,2.31,-1.74,-10.04,2018,0.3333333333333333,tam,2018-11-11
11,Sun,1:00PM ET,0,0,3-7,1,New York Giants,35.0,38.0,31.0,510.0,359.0,151.0,4.0,19.0,359.0,196.0,163.0,0.0,19.19,-16.46,-5.52,2018,0.3,tam,2018-11-18
12,Sun,1:00PM ET,1,0,4-7,0,San Francisco 49ers,27.0,9.0,25.0,412.0,304.0,108.0,0.0,23.0,342.0,194.0,148.0,2.0,15.23,0.52,1.45,2018,0.36363636363636365,tam,2018-11-25
13,Sun,1:00PM ET,1,0,5-7,0,Carolina Panthers,24.0,17.0,18.0,315.0,220.0,95.0,1.0,27.0,444.0,276.0,168.0,4.0,4.28,-0.03,1.17,2018,0.4166666666666667,tam,2018-12-02
14,Sun,1:00PM ET,0,0,5-8,0,New Orleans Saints,14.0,28.0,20.0,279.0,174.0,105.0,1.0,19.0,298.0,198.0,100.0,2.0,-1.15,-1.64,-10.68,2018,0.38461538461538464,tam,2018-12-09
15,Sun,1:00PM ET,0,0,5-9,1,Baltimore Ravens,12.0,20.0,12.0,241.0,156.0,85.0,1.0,24.0,370.0,128.0,242.0,2.0,-6.0,-6.86,2.23,2018,0.35714285714285715,tam,2018-12-16
16,Sun,1:00PM ET,0,0,5-10,1,Dallas Cowboys,20.0,27.0,27.0,383.0,320.0,63.0,2.0,16.0,232.0,152.0,80.0,0.0,-5.08,0.41,-4.32,2018,0.3333333333333333,tam,2018-12-23
17,Sun,1:00PM ET,0,0,5-11,0,Atlanta Falcons,32.0,34.0,22.0,433.0,341.0,92.0,1.0,27.0,489.0,380.0,109.0,1.0,14.51,-14.62,0.09,2018,0.3125,tam,2018-12-30
1,Sun,4:25PM ET,0,0,0-1,0,San Francisco 49ers,17.0,31.0,21.0,295.0,174.0,121.0,4.0,17.0,256.0,158.0,98.0,2.0,-19.12,7.51,-1.1,2019,0.0,tam,2019-09-08
2,Thu,8:20PM ET,1,0,1-1,1,Carolina Panthers,20.0,14.0,16.0,289.0,189.0,100.0,0.0,20.0,352.0,313.0,39.0,1.0,-2.31,14.8,-8.98,2019,0.5,tam,2019-09-12
3,Sun,4:05PM ET,0,0,1-2,0,New York Giants,31.0,32.0,24.0,499.0,355.0,144.0,1.0,17.0,384.0,312.0,72.0,2.0,14.58,-8.02,-6.08,2019,0.3333333333333333,tam,2019-09-22
4,Sun,4:05PM ET,1,0,2-2,1,Los Angeles Rams,55.0,40.0,27.0,464.0,376.0,88.0,1.0,36.0,518.0,490.0,28.0,4.0,22.76,-4.47,-4.04,2019,0.5,tam,2019-09-29
5,Sun,1:00PM ET,0,0,2-3,1,New Orleans Saints,24.0,31.0,19.0,252.0,158.0,94.0,0.0,25.0,457.0,345.0,112.0,1.0,4.27,-17.39,3.99,2019,0.4,tam,2019-10-06
6,Sun,9:30AM ET,0,0,2-4,0,Carolina Panthers,26.0,37.0,23.0,407.0,365.0,42.0,7.0,17.0,268.0,209.0,59.0,1.0,-14.39,2.76,0.09,2019,0.3333333333333333,tam,2019-10-13
8,Sun,1:00PM ET,0,0,2-5,1,Tennessee Titans,23.0,27.0,23.0,389.0,283.0,106.0,4.0,16.0,246.0,174.0,72.0,1.0,-6.92,2.72,-1.66,2019,0.2857142857142857,tam,2019-10-27
9,Sun,4:05PM ET,0,1,2-6,1,Seattle Seahawks,34.0,40.0,29.0,418.0,319.0,99.0,1.0,31.0,492.0,347.0,145.0,1.0,13.19,-23.58,6.92,2019,0.25,tam,2019-11-03
10,Sun,1:00PM ET,1,0,3-6,0,Arizona Cardinals,30.0,27.0,26.0,457.0,339.0,118.0,3.0,20.0,417.0,342.0,75.0,2.0,9.52,-1.71,-3.53,2019,0.3333333333333333,tam,2019-11-10
11,Sun,1:00PM ET,0,0,3-7,0,New Orleans Saints,17.0,34.0,21.0,334.0,298.0,36.0,4.0,21.0,328.0,219.0,109.0,0.0,-1.16,-12.23,0.13,2019,0.3,tam,2019-11-17
12,Sun,1:00PM ET,1,0,4-7,1,Atlanta Falcons,35.0,22.0,20.0,446.0,313.0,133.0,2.0,22.0,337.0,280.0,57.0,2.0,11.9,5.6,-3.77,2019,0.36363636363636365,tam,2019-11-24
13,Sun,1:00PM ET,1,0,5-7,1,Jacksonville Jaguars,28.0,11.0,19.0,315.0,241.0,74.0,1.0,14.0,242.0,193.0,49.0,4.0,-4.31,26.93,-2.93,2019,0.4166666666666667,tam,2019-12-01
14,Sun,1:00PM ET,1,0,6-7,0,Indianapolis Colts,38.0,35.0,29.0,542.0,467.0,75.0,4.0,16.0,309.0,243.0,66.0,1.0,9.53,-8.36,3.36,2019,0.46153846153846156,tam,2019-12-08
15,Sun,1:00PM ET,1,0,7-7,1,Detroit Lions,38.0,17.0,23.0,495.0,446.0,49.0,1.0,16.0,295.0,250.0,45.0,3.0,13.82,14.38,-7.29,2019,0.5,tam,2019-12-15
16,Sat,1:00PM ET,0,0,7-8,0,Houston Texans,20.0,23.0,19.0,435.0,329.0,106.0,5.0,15.0,229.0,161.0,68.0,2.0,-8.4,13.02,-7.92,2019,0.4666666666666667,tam,2019-12-21
17,Sun,1:00PM ET,0,1,7-9,0,Atlanta Falcons,22.0,28.0,14.0,329.0,193.0,136.0,3.0,28.0,373.0,286.0,87.0,1.0,-5.96,8.27,-9.46,2019,0.4375,tam,2019-12-29
1,Sun,4:25PM ET,0,0,0-1,1,New Orleans Saints,23.0,34.0,23.0,310.0,224.0,86.0,3.0,18.0,271.0,189.0,82.0,0.0,0.48,-1.98,-11.57,2020,0.0,tam,2020-09-13
2,Sun,1:00PM ET,1,0,1-1,0,Carolina Panthers,31.0,17.0,20.0,339.0,217.0,122.0,2.0,24.0,427.0,340.0,87.0,4.0,7.61,-0.25,4.83,2020,0.5,tam,2020-09-20
3,Sun,4:25PM ET,1,0,2-1,1,Denver Broncos,28.0,10.0,17.0,353.0,285.0,68.0,0.0,13.0,226.0,184.0,42.0,2.0,7.71,10.72,0.99,2020,0.6666666666666666,tam,2020-09-27
4,Sun,1:00PM ET,1,0,3-1,0,Los Angeles Chargers,38.0,31.0,28.0,484.0,369.0,115.0,1.0,15.0,324.0,278.0,46.0,2.0,12.95,-5.88,0.2,2020,0.75,tam,2020-10-04
5,Thu,8:20PM ET,0,0,3-2,1,Chicago Bears,19.0,20.0,18.0,339.0,233.0,106.0,1.0,18.0,243.0,208.0,35.0,1.0,-3.3,0.67,-1.05,2020,0.6,tam,2020-10-08
6,Sun,4:25PM ET,1,0,4-2,0,Green Bay Packers,38.0,10.0,21.0,324.0,166.0,158.0,0.0,13.0,201.0,107.0,94.0,2.0,15.29,21.73,-4.79,2020,0.6666666666666666,tam,2020-10-18
7,Sun,4:05PM ET,1,0,5-2,1,Las Vegas Raiders,45.0,20.0,29.0,454.0,369.0,85.0,0.0,19.0,347.0,271.0,76.0,1.0,30.56,-1.69,-4.89,2020,0.7142857142857143,tam,2020-10-25
8,Mon,8:15PM ET,1,0,6-2,1,New York Giants,25.0,23.0,23.0,344.0,263.0,81.0,1.0,24.0,357.0,256.0,101.0,2.0,5.01,-3.57,2.61,2020,0.75,tam,2020-11-02
9,Sun,8:20PM ET,0,0,6-3,0,New Orleans Saints,3.0,38.0,13.0,194.0,186.0,8.0,3.0,27.0,420.0,282.0,138.0,2.0,-19.57,-13.73,0.26,2020,0.6666666666666666,tam,2020-11-08
10,Sun,1:00PM ET,1,0,7-3,1,Carolina Panthers,46.0,23.0,30.0,544.0,334.0,210.0,1.0,13.0,187.0,122.0,65.0,1.0,27.3,6.81,-11.18,2020,0.7,tam,2020-11-15
11,Mon,8:15PM ET,0,0,7-4,0,Los Angeles Rams,24.0,27.0,20.0,251.0,209.0,42.0,2.0,22.0,413.0,376.0,37.0,2.0,-1.67,-5.08,2.02,2020,0.6363636363636364,tam,2020-11-23
12,Sun,4:25PM ET,0,0,7-5,0,Kansas City Chiefs,24.0,27.0,20.0,417.0,342.0,75.0,2.0,26.0,543.0,456.0,87.0,1.0,12.72,-20.42,2.46,2020,0.5833333333333334,tam,2020-11-29
14,Sun,1:00PM ET,1,0,8-5,0,Minnesota Vikings,26.0,14.0,17.0,303.0,196.0,107.0,0.0,27.0,335.0,173.0,162.0,1.0,18.44,-10.7,7.06,2020,0.6153846153846154,tam,2020-12-13
15,Sun,1:00PM ET,1,0,9-5,1,Atlanta Falcons,31.0,27.0,27.0,416.0,365.0,51.0,0.0,23.0,369.0,332.0,37.0,0.0,20.21,-8.39,-4.28,2020,0.6428571428571429,tam,2020-12-20
16,Sat,1:00PM ET,1,0,10-5,1,Detroit Lions,47.0,7.0,30.0,588.0,477.0,111.0,0.0,12.0,186.0,113.0,73.0,2.0,37.71,18.39,-16.78,2020,0.6666666666666666,tam,2020-12-26
