PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
14.0,19.0,223.0,3.0,0.0,5.0,42.0,13.9,73.7,152.0,21.0,189.0,9.0,2.0,0.0,0.0,4.0,4.0,6.0,170.0,1.0,7.0,0.0,0.0,24:46,2018-12-09,14,Sun,1:00PM ET,1,0,7-6,0,New England Patriots,34.0,33.0,20.0,412.0,223.0,189.0,0.0,28.0,421.0,344.0,77.0,0.0,19.73,-21.02,0.46,mia,2018,12,2018,26.333333333333332,21.166666666666668,0.5384615384615384
11.0,24.0,37.0,0.0,0.0,9.0,71.0,4.5,45.8,52.8,20.0,156.0,7.8,1.0,1.0,1.0,2.0,2.0,7.0,351.0,2.0,12.0,0.0,2.0,26:44,2018-12-16,15,Sun,1:00PM ET,0,0,7-7,1,Minnesota Vikings,17.0,41.0,12.0,193.0,37.0,156.0,0.0,22.0,418.0,198.0,220.0,1.0,-14.15,-10.62,-1.19,mia,2018,12,2018,24.0,20.166666666666668,0.5
15.0,22.0,121.0,1.0,1.0,3.0,25.0,6.6,68.2,78.0,18.0,62.0,3.4,0.0,0.0,1.0,1.0,1.0,6.0,278.0,2.0,9.0,0.0,0.0,25:15,2018-12-23,16,Sun,1:00PM ET,0,0,7-8,0,Jacksonville Jaguars,7.0,17.0,11.0,183.0,121.0,62.0,2.0,19.0,244.0,118.0,126.0,1.0,-15.96,2.6,-0.98,mia,2018,12,2018,19.333333333333332,19.166666666666668,0.4666666666666667
19.0,32.0,126.0,1.0,2.0,4.0,24.0,4.7,59.4,52.3,25.0,99.0,4.0,0.0,1.0,1.0,2.0,2.0,5.0,175.0,3.0,12.0,1.0,1.0,29:42,2018-12-30,17,Sun,1:00PM ET,0,0,7-9,1,Buffalo Bills,17.0,42.0,17.0,225.0,126.0,99.0,4.0,23.0,381.0,215.0,166.0,1.0,-16.21,-13.1,4.96,mia,2018,12,2018,13.666666666666666,20.0,0.4375
15.0,32.0,179.0,1.0,2.0,3.0,11.0,5.9,46.9,48.8,12.0,21.0,1.8,0.0,1.0,1.0,1.0,1.0,6.0,322.0,3.0,10.0,0.0,0.0,19:53,2019-09-08,1,Sun,1:00PM ET,0,0,0-1,0,Baltimore Ravens,10.0,59.0,12.0,200.0,179.0,21.0,3.0,31.0,643.0,378.0,265.0,0.0,-9.29,-42.69,-0.99,mia,2019,9,2019,,,0.0
18.0,39.0,142.0,0.0,4.0,7.0,44.0,4.8,46.2,16.1,15.0,42.0,2.8,0.0,0.0,0.0,0.0,0.0,7.0,298.0,2.0,15.0,2.0,4.0,23:30,2019-09-15,2,Sun,1:00PM ET,0,0,0-2,0,New England Patriots,0.0,43.0,11.0,184.0,142.0,42.0,4.0,27.0,379.0,255.0,124.0,1.0,-35.44,-14.12,12.05,mia,2019,9,2019,,,0.0
20.0,41.0,211.0,0.0,0.0,3.0,18.0,5.6,48.8,64.2,24.0,72.0,3.0,0.0,2.0,3.0,0.0,0.0,5.0,219.0,3.0,15.0,1.0,3.0,29:04,2019-09-22,3,Sun,1:00PM ET,0,0,0-3,1,Dallas Cowboys,6.0,31.0,17.0,283.0,211.0,72.0,1.0,28.0,476.0,241.0,235.0,1.0,-14.0,-19.62,6.19,mia,2019,9,2019,5.333333333333333,,0.0
17.0,24.0,161.0,1.0,1.0,5.0,19.0,7.5,70.8,85.6,18.0,72.0,4.0,0.0,1.0,3.0,1.0,1.0,2.0,103.0,5.0,10.0,0.0,1.0,22:24,2019-09-29,4,Sun,1:00PM ET,0,0,0-4,0,Los Angeles Chargers,10.0,30.0,13.0,233.0,161.0,72.0,1.0,24.0,390.0,311.0,79.0,0.0,0.41,-15.45,-3.89,mia,2019,9,2019,5.333333333333333,,0.0
27.0,43.0,187.0,1.0,2.0,5.0,30.0,5.0,62.8,60.9,21.0,84.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,310.0,3.0,14.0,2.0,2.0,32:39,2019-10-13,6,Sun,1:00PM ET,0,0,0-5,0,Washington Redskins,16.0,17.0,21.0,271.0,187.0,84.0,2.0,13.0,311.0,166.0,145.0,0.0,-9.38,-1.22,5.99,mia,2019,10,2019,10.666666666666666,,0.0
23.0,35.0,272.0,1.0,1.0,1.0,10.0,8.1,65.7,86.8,30.0,109.0,3.6,2.0,0.0,0.0,3.0,3.0,4.0,196.0,7.0,13.0,2.0,2.0,33:31,2019-10-20,7,Sun,1:00PM ET,0,0,0-6,1,Buffalo Bills,21.0,31.0,24.0,381.0,272.0,109.0,2.0,17.0,305.0,188.0,117.0,0.0,5.68,-5.07,-3.71,mia,2019,10,2019,15.666666666666666,10.5,0.0
21.0,34.0,170.0,2.0,2.0,4.0,20.0,5.6,61.8,69.5,19.0,60.0,3.2,0.0,0.0,0.0,2.0,2.0,2.0,93.0,3.0,8.0,0.0,2.0,24:42,2019-10-28,8,Mon,8:15PM ET,0,0,0-7,1,Pittsburgh Steelers,14.0,27.0,16.0,230.0,170.0,60.0,4.0,21.0,394.0,236.0,158.0,1.0,-12.16,-5.58,3.84,mia,2019,10,2019,17.0,11.166666666666666,0.0
24.0,36.0,266.0,3.0,0.0,4.0,22.0,8.0,66.7,116.2,24.0,50.0,2.1,0.0,1.0,2.0,3.0,3.0,4.0,166.0,6.0,12.0,0.0,0.0,31:14,2019-11-03,9,Sun,1:00PM ET,1,0,1-7,0,New York Jets,26.0,18.0,22.0,316.0,266.0,50.0,0.0,17.0,321.0,238.0,83.0,1.0,9.94,2.76,-3.06,mia,2019,11,2019,20.333333333333332,15.5,0.125
21.0,33.0,159.0,0.0,1.0,3.0,10.0,5.1,63.6,62.6,26.0,70.0,2.7,1.0,3.0,3.0,1.0,1.0,5.0,227.0,6.0,16.0,1.0,2.0,31:28,2019-11-10,10,Sun,4:05PM ET,1,0,2-7,1,Indianapolis Colts,16.0,12.0,13.0,229.0,159.0,70.0,2.0,19.0,300.0,191.0,109.0,3.0,-16.73,16.98,3.1,mia,2019,11,2019,18.666666666666668,17.166666666666668,0.2222222222222222
32.0,45.0,280.0,0.0,0.0,7.0,43.0,7.2,71.1,87.3,13.0,23.0,1.8,2.0,0.0,0.0,2.0,2.0,6.0,262.0,4.0,14.0,1.0,4.0,29:51,2019-11-17,11,Sun,1:00PM ET,0,0,2-8,0,Buffalo Bills,20.0,37.0,19.0,303.0,280.0,23.0,1.0,22.0,424.0,256.0,168.0,0.0,-11.58,-15.2,7.56,mia,2019,11,2019,20.666666666666668,18.833333333333332,0.2
21.0,39.0,192.0,2.0,2.0,4.0,22.0,5.5,53.8,63.2,20.0,92.0,4.6,1.0,1.0,1.0,3.0,3.0,4.0,178.0,6.0,14.0,0.0,1.0,23:54,2019-11-24,12,Sun,1:00PM ET,0,0,2-9,1,Cleveland Browns,24.0,41.0,22.0,284.0,192.0,92.0,2.0,30.0,467.0,320.0,147.0,1.0,5.91,-26.93,3.5,mia,2019,11,2019,20.0,20.166666666666668,0.18181818181818182
28.0,40.0,351.0,4.0,1.0,3.0,15.0,9.2,70.0,119.9,20.0,58.0,2.9,1.0,1.0,1.0,2.0,3.0,3.0,96.0,5.0,12.0,3.0,3.0,31:18,2019-12-01,13,Sun,1:00PM ET,1,0,3-9,0,Philadelphia Eagles,37.0,31.0,26.0,409.0,351.0,58.0,1.0,23.0,386.0,294.0,92.0,1.0,16.93,-11.33,-0.08,mia,2019,12,2019,27.0,22.833333333333332,0.25
21.0,37.0,240.0,0.0,1.0,2.0,5.0,6.6,56.8,65.1,26.0,122.0,4.7,0.0,7.0,8.0,0.0,0.0,1.0,45.0,4.0,13.0,0.0,0.0,30:06,2019-12-08,14,Sun,1:00PM ET,0,0,3-10,1,New York Jets,21.0,22.0,22.0,362.0,240.0,122.0,1.0,22.0,374.0,262.0,112.0,1.0,5.46,-5.93,-0.46,mia,2019,12,2019,27.333333333333332,24.0,0.23076923076923078
23.0,41.0,262.0,2.0,0.0,3.0,17.0,6.8,56.1,91.7,25.0,122.0,4.9,0.0,2.0,3.0,2.0,2.0,3.0,126.0,3.0,13.0,1.0,3.0,28:53,2019-12-15,15,Sun,1:00PM ET,0,0,3-11,1,New York Giants,20.0,36.0,22.0,384.0,262.0,122.0,1.0,24.0,412.0,274.0,138.0,3.0,0.43,-13.11,-4.97,mia,2019,12,2019,26.0,23.0,0.21428571428571427
31.0,52.0,406.0,4.0,1.0,2.0,13.0,8.1,59.6,101.9,34.0,96.0,2.8,1.0,1.0,2.0,5.0,5.0,6.0,294.0,6.0,16.0,0.0,0.0,36:24,2019-12-22,16,Sun,1:00PM ET,1,1,4-11,0,Cincinnati Bengals,38.0,35.0,29.0,502.0,406.0,96.0,1.0,25.0,430.0,371.0,59.0,1.0,21.63,-7.22,-8.48,mia,2019,12,2019,26.333333333333332,26.666666666666668,0.26666666666666666
29.0,44.0,326.0,1.0,0.0,2.0,14.0,7.7,65.9,95.5,22.0,63.0,2.9,1.0,2.0,2.0,3.0,3.0,4.0,170.0,5.0,12.0,0.0,1.0,33:51,2019-12-29,17,Sun,1:00PM ET,1,0,5-11,1,New England Patriots,27.0,24.0,26.0,389.0,326.0,63.0,0.0,18.0,352.0,217.0,135.0,2.0,13.34,-6.29,-4.09,mia,2019,12,2019,28.333333333333332,27.833333333333332,0.3125
20.0,30.0,182.0,0.0,3.0,1.0,9.0,6.4,66.7,43.3,27.0,87.0,3.2,1.0,1.0,1.0,0.0,0.0,3.0,152.0,4.0,11.0,0.0,0.0,25:11,2020-09-13,1,Sun,1:00PM ET,0,0,0-1,1,New England Patriots,11.0,21.0,20.0,269.0,182.0,87.0,3.0,29.0,357.0,140.0,217.0,1.0,-2.2,-14.11,5.64,mia,2020,9,2020,,,0.0
31.0,47.0,311.0,2.0,0.0,3.0,17.0,7.0,66.0,98.8,22.0,99.0,4.5,1.0,2.0,2.0,2.0,2.0,5.0,262.0,5.0,12.0,0.0,1.0,31:05,2020-09-20,2,Sun,1:00PM ET,0,0,0-2,0,Buffalo Bills,28.0,31.0,28.0,410.0,311.0,99.0,0.0,23.0,523.0,411.0,112.0,1.0,12.7,-21.16,2.3,mia,2020,9,2020,,,0.0
18.0,20.0,156.0,2.0,0.0,1.0,4.0,8.0,90.0,132.5,36.0,138.0,3.8,2.0,1.0,1.0,4.0,4.0,4.0,164.0,7.0,13.0,1.0,1.0,34:22,2020-09-24,3,Thu,8:20PM ET,1,0,1-2,1,Jacksonville Jaguars,31.0,13.0,23.0,294.0,156.0,138.0,0.0,22.0,318.0,246.0,72.0,2.0,12.93,5.61,-1.87,mia,2020,9,2020,23.333333333333332,,0.3333333333333333
29.0,45.0,312.0,0.0,2.0,1.0,3.0,7.0,64.4,66.2,22.0,103.0,4.7,1.0,5.0,5.0,0.0,0.0,1.0,51.0,7.0,13.0,0.0,0.0,33:09,2020-10-04,4,Sun,1:00PM ET,0,0,1-3,0,Seattle Seahawks,23.0,31.0,25.0,415.0,312.0,103.0,2.0,26.0,441.0,343.0,98.0,1.0,7.12,-16.11,1.32,mia,2020,10,2020,27.333333333333332,,0.25
22.0,28.0,342.0,3.0,0.0,2.0,8.0,12.5,78.6,153.3,33.0,94.0,2.8,1.0,5.0,5.0,4.0,4.0,2.0,84.0,4.0,12.0,2.0,2.0,36:53,2020-10-11,5,Sun,4:05PM ET,1,0,2-3,1,San Francisco 49ers,43.0,17.0,22.0,436.0,342.0,94.0,0.0,19.0,259.0,128.0,131.0,3.0,19.36,9.48,0.03,mia,2020,10,2020,32.333333333333336,,0.4
