PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
27.0,43.0,297.0,0.0,1.0,1.0,1.0,6.9,62.8,73.5,25.0,96.0,3.8,2.0,2.0,2.0,2.0,2.0,4.0,158.0,5.0,14.0,2.0,3.0,33:50,2018-12-09,14,Sun,1:00PM ET,0,0,6-7,1,Cleveland Browns,20.0,26.0,22.0,393.0,297.0,96.0,1.0,12.0,348.0,232.0,116.0,2.0,0.14,-4.41,-2.47,car,2018,12,2018,21.333333333333332,24.333333333333332,0.46153846153846156
17.0,30.0,149.0,1.0,1.0,4.0,32.0,6.0,56.7,67.2,23.0,98.0,4.3,0.0,0.0,0.0,1.0,1.0,6.0,239.0,7.0,15.0,1.0,2.0,24:51,2018-12-17,15,Mon,8:15PM ET,0,0,6-8,0,New Orleans Saints,9.0,12.0,13.0,247.0,149.0,98.0,2.0,21.0,346.0,191.0,155.0,2.0,-9.06,4.68,-4.46,car,2018,12,2018,15.333333333333334,18.833333333333332,0.42857142857142855
37.0,57.0,295.0,1.0,3.0,2.0,17.0,5.5,64.9,61.7,25.0,141.0,5.6,0.0,1.0,1.0,1.0,1.0,3.0,128.0,7.0,14.0,0.0,2.0,37:29,2018-12-23,16,Sun,1:00PM ET,0,0,6-9,0,Atlanta Falcons,10.0,24.0,29.0,436.0,295.0,141.0,4.0,16.0,427.0,233.0,194.0,2.0,-10.77,-9.76,2.58,car,2018,12,2018,13.0,17.0,0.4
18.0,30.0,263.0,2.0,0.0,1.0,5.0,8.9,60.0,110.8,37.0,111.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,164.0,6.0,13.0,1.0,2.0,33:26,2018-12-30,17,Sun,1:00PM ET,1,0,7-9,1,New Orleans Saints,33.0,14.0,25.0,374.0,263.0,111.0,0.0,17.0,294.0,110.0,184.0,1.0,19.43,-1.59,-0.9,car,2018,12,2018,17.333333333333332,19.333333333333332,0.4375
25.0,38.0,216.0,0.0,1.0,3.0,23.0,6.3,65.8,69.6,23.0,127.0,5.5,3.0,2.0,3.0,3.0,3.0,4.0,193.0,5.0,11.0,0.0,0.0,26:44,2019-09-08,1,Sun,1:00PM ET,0,0,0-1,0,Los Angeles Rams,27.0,30.0,21.0,343.0,216.0,127.0,3.0,22.0,349.0,183.0,166.0,1.0,-3.24,-4.57,3.39,car,2019,9,2019,,,0.0
25.0,51.0,313.0,0.0,0.0,3.0,20.0,6.5,49.0,68.5,19.0,39.0,2.1,0.0,4.0,4.0,0.0,0.0,5.0,253.0,3.0,14.0,0.0,3.0,26:07,2019-09-12,2,Thu,8:20PM ET,0,0,0-2,0,Tampa Bay Buccaneers,14.0,20.0,20.0,352.0,313.0,39.0,1.0,16.0,289.0,189.0,100.0,0.0,-14.8,2.31,8.98,car,2019,9,2019,,,0.0
19.0,26.0,240.0,4.0,0.0,2.0,21.0,10.0,73.1,141.0,31.0,173.0,5.6,1.0,1.0,1.0,5.0,5.0,3.0,145.0,4.0,10.0,0.0,0.0,28:16,2019-09-22,3,Sun,4:05PM ET,1,0,1-2,1,Arizona Cardinals,38.0,20.0,21.0,413.0,240.0,173.0,1.0,21.0,248.0,127.0,121.0,2.0,19.08,3.15,-3.46,car,2019,9,2019,26.333333333333332,,0.3333333333333333
24.0,34.0,203.0,0.0,0.0,3.0,29.0,6.8,70.6,85.8,28.0,94.0,3.4,1.0,3.0,3.0,1.0,1.0,4.0,158.0,7.0,14.0,0.0,0.0,30:38,2019-09-29,4,Sun,1:00PM ET,1,0,2-2,1,Houston Texans,16.0,10.0,19.0,297.0,203.0,94.0,3.0,18.0,264.0,128.0,136.0,2.0,-5.69,9.25,-1.44,car,2019,9,2019,22.666666666666668,,0.5
17.0,31.0,160.0,1.0,0.0,3.0,21.0,5.8,54.8,80.0,27.0,285.0,10.6,3.0,0.0,2.0,4.0,5.0,5.0,238.0,4.0,12.0,0.0,1.0,27:36,2019-10-06,5,Sun,1:00PM ET,1,0,3-2,0,Jacksonville Jaguars,34.0,27.0,22.0,445.0,160.0,285.0,0.0,28.0,507.0,358.0,149.0,3.0,16.1,-5.62,-6.41,car,2019,10,2019,29.333333333333332,,0.6
20.0,32.0,209.0,2.0,0.0,2.0,18.0,7.1,62.5,102.2,29.0,59.0,2.0,2.0,3.0,5.0,4.0,4.0,7.0,350.0,3.0,15.0,1.0,1.0,31:10,2019-10-13,6,Sun,9:30AM ET,1,0,4-2,1,Tampa Bay Buccaneers,37.0,26.0,17.0,268.0,209.0,59.0,1.0,23.0,407.0,365.0,42.0,7.0,-2.76,14.39,-0.09,car,2019,10,2019,29.0,27.666666666666668,0.6666666666666666
