PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
18.0,23.0,232.0,1.0,0.0,1.0,6.0,10.3,78.3,123.2,21.0,116.0,5.5,2.0,2.0,2.0,2.0,3.0,3.0,143.0,4.0,9.0,0.0,0.0,26:10,2018-12-09,14,Sun,1:00PM ET,1,0,5-7-1,0,Carolina Panthers,26.0,20.0,12.0,348.0,232.0,116.0,2.0,22.0,393.0,297.0,96.0,1.0,4.41,-0.14,2.47,cle,2018,12,2018,24.666666666666668,23.5,0.38461538461538464
18.0,31.0,175.0,2.0,1.0,2.0,13.0,6.1,58.1,82.1,28.0,134.0,4.8,0.0,1.0,1.0,2.0,2.0,4.0,194.0,5.0,12.0,1.0,2.0,27:18,2018-12-15,15,Sat,8:20PM ET,1,0,6-7-1,1,Denver Broncos,17.0,16.0,21.0,309.0,175.0,134.0,2.0,22.0,270.0,238.0,32.0,2.0,-1.32,2.46,2.94,cle,2018,12,2018,18.666666666666668,23.333333333333332,0.42857142857142855
28.0,38.0,347.0,3.0,0.0,0.0,0.0,9.1,73.7,127.9,28.0,146.0,5.2,0.0,2.0,2.0,2.0,3.0,3.0,88.0,5.0,12.0,1.0,1.0,35:31,2018-12-23,16,Sun,1:00PM ET,1,0,7-7-1,0,Cincinnati Bengals,26.0,18.0,23.0,493.0,347.0,146.0,0.0,15.0,209.0,107.0,102.0,0.0,22.85,-0.5,-11.29,cle,2018,12,2018,23.0,24.166666666666668,0.4666666666666667
23.0,42.0,376.0,3.0,3.0,0.0,0.0,9.0,54.8,79.1,14.0,50.0,3.6,0.0,1.0,2.0,3.0,3.0,4.0,180.0,4.0,11.0,0.0,1.0,21:30,2018-12-30,17,Sun,4:25PM ET,0,0,7-8-1,1,Baltimore Ravens,24.0,26.0,18.0,426.0,376.0,50.0,3.0,24.0,463.0,167.0,296.0,1.0,9.49,-7.31,-2.95,cle,2018,12,2018,22.333333333333332,23.5,0.4375
25.0,38.0,244.0,1.0,3.0,5.0,41.0,7.5,65.8,59.5,20.0,102.0,5.1,1.0,0.0,0.0,1.0,2.0,5.0,233.0,1.0,10.0,0.0,2.0,30:42,2019-09-08,1,Sun,1:00PM ET,0,0,0-1,0,Tennessee Titans,13.0,43.0,19.0,346.0,244.0,102.0,3.0,21.0,339.0,216.0,123.0,0.0,-19.89,-11.1,-1.22,cle,2019,9,2019,,,0.0
19.0,35.0,305.0,1.0,1.0,3.0,20.0,9.3,54.3,81.2,21.0,70.0,3.3,1.0,3.0,3.0,2.0,2.0,6.0,231.0,4.0,13.0,0.0,0.0,29:41,2019-09-16,2,Mon,8:15PM ET,1,0,1-1,1,New York Jets,23.0,3.0,16.0,375.0,305.0,70.0,1.0,13.0,262.0,169.0,93.0,1.0,4.95,14.42,-0.9,cle,2019,9,2019,,,0.5
18.0,36.0,175.0,1.0,1.0,3.0,20.0,5.4,50.0,61.7,24.0,95.0,4.0,0.0,2.0,2.0,1.0,1.0,6.0,240.0,6.0,16.0,0.0,2.0,31:37,2019-09-22,3,Sun,8:20PM ET,0,0,1-2,0,Los Angeles Rams,13.0,20.0,18.0,270.0,175.0,95.0,1.0,20.0,344.0,254.0,90.0,3.0,-8.89,-1.06,3.41,cle,2019,9,2019,16.333333333333332,,0.3333333333333333
20.0,31.0,337.0,1.0,1.0,1.0,5.0,11.0,64.5,98.5,29.0,193.0,6.7,4.0,2.0,2.0,4.0,4.0,3.0,127.0,6.0,13.0,1.0,1.0,30:17,2019-09-29,4,Sun,1:00PM ET,1,0,2-2,1,Baltimore Ravens,40.0,25.0,22.0,530.0,337.0,193.0,1.0,24.0,395.0,222.0,173.0,3.0,23.04,-4.82,-3.35,cle,2019,9,2019,25.333333333333332,,0.5
9.0,24.0,78.0,0.0,2.0,4.0,42.0,5.0,37.5,12.2,18.0,102.0,5.7,0.0,1.0,1.0,0.0,0.0,7.0,397.0,1.0,11.0,0.0,0.0,22:17,2019-10-07,5,Mon,8:15PM ET,0,0,2-3,1,San Francisco 49ers,3.0,31.0,9.0,180.0,78.0,102.0,4.0,22.0,446.0,171.0,275.0,0.0,-22.56,-12.38,10.5,cle,2019,10,2019,18.666666666666668,,0.4
22.0,37.0,249.0,1.0,3.0,0.0,0.0,6.7,59.5,54.9,24.0,157.0,6.5,3.0,0.0,0.0,2.0,3.0,2.0,61.0,3.0,8.0,2.0,3.0,26:19,2019-10-13,6,Sun,1:00PM ET,0,0,2-4,0,Seattle Seahawks,28.0,32.0,21.0,406.0,249.0,157.0,4.0,29.0,454.0,284.0,170.0,1.0,3.24,-15.53,4.92,cle,2019,10,2019,23.666666666666668,20.0,0.3333333333333333
