PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
20.0,33.0,305.0,2.0,1.0,3.0,27.0,10.1,60.6,98.7,30.0,84.0,2.8,0.0,2.0,2.0,2.0,2.0,5.0,210.0,4.0,13.0,0.0,1.0,30:41,2018-12-09,14,Sun,4:05PM ET,1,0,3-10,0,Denver Broncos,20.0,14.0,24.0,389.0,305.0,84.0,1.0,22.0,274.0,171.0,103.0,0.0,6.46,0.26,-3.44,sfo,2018,12,2018,15.0,19.5,0.23076923076923078
20.0,29.0,257.0,1.0,0.0,3.0,18.0,9.5,69.0,108.0,26.0,94.0,3.6,0.0,4.0,4.0,2.0,2.0,4.0,192.0,3.0,10.0,0.0,0.0,29:40,2018-12-16,15,Sun,4:05PM ET,1,1,4-10,0,Seattle Seahawks,26.0,23.0,20.0,351.0,257.0,94.0,1.0,18.0,385.0,217.0,168.0,0.0,4.67,-7.17,5.04,sfo,2018,12,2018,20.666666666666668,21.333333333333332,0.2857142857142857
22.0,38.0,232.0,0.0,1.0,1.0,9.0,6.3,57.9,64.8,15.0,47.0,3.1,0.0,3.0,3.0,0.0,0.0,4.0,181.0,7.0,14.0,0.0,1.0,24:30,2018-12-23,16,Sun,4:05PM ET,0,0,4-11,0,Chicago Bears,9.0,14.0,15.0,279.0,232.0,47.0,1.0,20.0,325.0,235.0,90.0,2.0,-4.05,-5.98,-1.4,sfo,2018,12,2018,18.333333333333332,17.166666666666668,0.26666666666666666
23.0,33.0,264.0,3.0,3.0,3.0,18.0,8.5,69.7,85.9,22.0,127.0,5.8,1.0,1.0,1.0,3.0,3.0,2.0,99.0,3.0,11.0,1.0,1.0,28:10,2018-12-30,17,Sun,4:25PM ET,0,0,4-12,1,Los Angeles Rams,32.0,48.0,22.0,391.0,264.0,127.0,4.0,28.0,377.0,222.0,155.0,0.0,1.86,-16.59,3.88,sfo,2018,12,2018,22.333333333333332,18.666666666666668,0.25
18.0,27.0,158.0,1.0,1.0,1.0,8.0,6.1,66.7,78.9,32.0,98.0,3.1,0.0,3.0,4.0,2.0,2.0,2.0,91.0,5.0,13.0,0.0,0.0,30:04,2019-09-08,1,Sun,4:25PM ET,1,0,1-0,1,Tampa Bay Buccaneers,31.0,17.0,17.0,256.0,158.0,98.0,2.0,21.0,295.0,174.0,121.0,4.0,-7.51,19.12,1.1,sfo,2019,9,2019,,,1.0
18.0,26.0,312.0,3.0,1.0,0.0,0.0,12.0,69.2,132.2,42.0,259.0,6.2,2.0,2.0,3.0,5.0,5.0,2.0,75.0,5.0,9.0,0.0,0.0,32:19,2019-09-15,2,Sun,1:00PM ET,1,0,2-0,1,Cincinnati Bengals,41.0,17.0,27.0,571.0,312.0,259.0,1.0,14.0,316.0,291.0,25.0,1.0,27.34,1.14,-6.64,sfo,2019,9,2019,,,1.0
23.0,32.0,268.0,1.0,2.0,1.0,9.0,8.7,71.9,81.2,40.0,168.0,4.2,2.0,1.0,1.0,3.0,3.0,3.0,150.0,6.0,11.0,0.0,0.0,36:17,2019-09-22,3,Sun,4:25PM ET,1,0,3-0,0,Pittsburgh Steelers,24.0,20.0,26.0,436.0,268.0,168.0,5.0,11.0,239.0,160.0,79.0,2.0,-3.72,10.2,0.12,sfo,2019,9,2019,32.0,,1.0
20.0,29.0,171.0,2.0,0.0,2.0,10.0,6.2,69.0,107.1,40.0,275.0,6.9,2.0,1.0,4.0,4.0,4.0,4.0,176.0,6.0,16.0,1.0,1.0,37:43,2019-10-07,5,Mon,8:15PM ET,1,0,4-0,0,Cleveland Browns,31.0,3.0,22.0,446.0,171.0,275.0,0.0,9.0,180.0,78.0,102.0,4.0,12.38,22.56,-10.5,sfo,2019,10,2019,32.0,,1.0
24.0,33.0,232.0,0.0,1.0,2.0,11.0,7.4,72.7,79.4,41.0,99.0,2.4,2.0,2.0,3.0,2.0,2.0,4.0,159.0,8.0,17.0,1.0,1.0,38:52,2019-10-13,6,Sun,4:05PM ET,1,0,5-0,1,Los Angeles Rams,20.0,7.0,22.0,331.0,232.0,99.0,2.0,10.0,157.0,48.0,109.0,1.0,-3.54,25.23,-5.01,sfo,2019,10,2019,25.0,,1.0
12.0,21.0,146.0,0.0,1.0,2.0,5.0,7.2,57.1,58.8,39.0,137.0,3.5,0.0,3.0,4.0,0.0,0.0,2.0,94.0,7.0,16.0,1.0,2.0,33:24,2019-10-20,7,Sun,1:00PM ET,1,0,6-0,1,Washington Redskins,9.0,0.0,17.0,283.0,146.0,137.0,1.0,10.0,154.0,50.0,104.0,1.0,-1.99,14.12,-0.61,sfo,2019,10,2019,20.0,26.0,1.0
