PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
16.0,25.0,170.0,1.0,1.0,0.0,0.0,6.8,64.0,80.4,28.0,78.0,2.8,2.0,2.0,2.0,3.0,3.0,3.0,120.0,6.0,13.0,1.0,1.0,26:13,2018-12-09,14,Sun,1:00PM ET,1,0,4-9,1,Buffalo Bills,27.0,23.0,15.0,248.0,170.0,78.0,2.0,24.0,368.0,192.0,176.0,3.0,4.74,-6.81,5.69,nyj,2018,12,2018,20.666666666666668,14.666666666666666,0.3076923076923077
24.0,38.0,228.0,2.0,0.0,3.0,25.0,6.7,63.2,97.3,31.0,90.0,2.9,1.0,1.0,1.0,1.0,3.0,4.0,197.0,9.0,17.0,1.0,3.0,35:04,2018-12-15,15,Sat,4:30PM ET,0,0,4-10,0,Houston Texans,22.0,29.0,21.0,318.0,228.0,90.0,1.0,15.0,286.0,239.0,47.0,0.0,-0.47,-2.17,-4.92,nyj,2018,12,2018,23.666666666666668,16.666666666666668,0.2857142857142857
24.0,35.0,323.0,3.0,0.0,2.0,18.0,9.7,68.6,126.2,20.0,47.0,2.4,1.0,1.0,2.0,5.0,5.0,4.0,176.0,3.0,11.0,2.0,2.0,29:18,2018-12-23,16,Sun,1:00PM ET,0,1,4-11,0,Green Bay Packers,38.0,44.0,23.0,370.0,323.0,47.0,0.0,35.0,540.0,413.0,127.0,1.0,12.93,-33.16,15.5,nyj,2018,12,2018,29.0,22.0,0.26666666666666666
16.0,28.0,135.0,0.0,0.0,4.0,32.0,6.0,57.1,69.8,23.0,104.0,4.5,0.0,1.0,1.0,0.0,0.0,5.0,237.0,4.0,13.0,0.0,2.0,27:47,2018-12-30,17,Sun,1:00PM ET,0,0,4-12,1,New England Patriots,3.0,38.0,12.0,239.0,135.0,104.0,3.0,24.0,375.0,244.0,131.0,0.0,-29.0,-12.41,5.46,nyj,2018,12,2018,21.0,20.833333333333332,0.25
28.0,41.0,155.0,1.0,0.0,4.0,20.0,4.3,68.3,82.9,21.0,68.0,3.2,0.0,0.0,1.0,0.0,1.0,7.0,304.0,7.0,17.0,1.0,2.0,32:01,2019-09-08,1,Sun,1:00PM ET,0,0,0-1,0,Buffalo Bills,16.0,17.0,17.0,223.0,155.0,68.0,1.0,23.0,370.0,242.0,128.0,4.0,-7.39,3.17,1.63,nyj,2019,9,2019,,,0.0
23.0,31.0,169.0,0.0,0.0,4.0,32.0,6.5,74.2,86.6,24.0,93.0,3.9,0.0,1.0,1.0,0.0,0.0,7.0,329.0,2.0,14.0,0.0,2.0,30:19,2019-09-16,2,Mon,8:15PM ET,0,0,0-2,0,Cleveland Browns,3.0,23.0,13.0,262.0,169.0,93.0,1.0,16.0,375.0,305.0,70.0,1.0,-14.42,-4.95,0.9,nyj,2019,9,2019,,,0.0
12.0,22.0,69.0,0.0,1.0,5.0,29.0,4.5,54.5,41.7,20.0,36.0,1.8,0.0,0.0,0.0,2.0,2.0,10.0,464.0,0.0,12.0,0.0,1.0,24:46,2019-09-22,3,Sun,1:00PM ET,0,0,0-3,1,New England Patriots,14.0,30.0,6.0,105.0,69.0,36.0,1.0,21.0,381.0,313.0,68.0,2.0,-26.43,-1.65,9.81,nyj,2019,9,2019,11.0,,0.0
15.0,26.0,61.0,0.0,2.0,10.0,59.0,4.6,57.7,30.6,19.0,67.0,3.5,1.0,0.0,1.0,0.0,0.0,8.0,407.0,3.0,14.0,0.0,1.0,29:08,2019-10-06,5,Sun,1:00PM ET,0,0,0-4,1,Philadelphia Eagles,6.0,31.0,9.0,128.0,61.0,67.0,3.0,17.0,265.0,181.0,84.0,1.0,-35.65,4.56,6.44,nyj,2019,10,2019,7.666666666666667,,0.0
23.0,32.0,326.0,2.0,1.0,2.0,12.0,10.6,71.9,112.2,20.0,56.0,2.8,1.0,1.0,1.0,3.0,3.0,4.0,181.0,2.0,10.0,0.0,0.0,27:57,2019-10-13,6,Sun,4:25PM ET,1,0,1-4,0,Dallas Cowboys,24.0,22.0,20.0,382.0,326.0,56.0,1.0,26.0,399.0,270.0,129.0,0.0,10.83,-11.13,3.11,nyj,2019,10,2019,14.666666666666666,,0.2
11.0,32.0,73.0,0.0,4.0,1.0,13.0,2.7,34.4,3.6,20.0,81.0,4.1,0.0,0.0,0.0,0.0,0.0,5.0,231.0,2.0,11.0,0.0,1.0,21:33,2019-10-21,7,Mon,8:15PM ET,0,0,1-5,0,New England Patriots,0.0,33.0,12.0,154.0,73.0,81.0,6.0,22.0,323.0,249.0,74.0,1.0,-28.37,-2.21,-1.82,nyj,2019,10,2019,10.0,10.5,0.16666666666666666
