PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
22.0,33.0,186.0,1.0,1.0,5.0,38.0,6.8,66.7,78.6,15.0,38.0,2.5,0.0,1.0,2.0,1.0,1.0,5.0,205.0,3.0,12.0,0.0,0.0,22:51,2019-10-20,7,Sun,1:00PM ET,0,0,1-6,0,Los Angeles Rams,10.0,37.0,14.0,224.0,186.0,38.0,3.0,23.0,381.0,291.0,90.0,0.0,-10.97,-8.61,-7.98,atl,2019,10,2019,25.0,22.166666666666668,0.14285714285714285
39.0,52.0,441.0,1.0,1.0,2.0,19.0,8.8,75.0,98.3,17.0,69.0,4.1,1.0,2.0,4.0,0.0,0.0,1.0,36.0,3.0,9.0,1.0,1.0,30:47,2019-10-27,8,Sun,1:00PM ET,0,0,1-7,0,Seattle Seahawks,20.0,27.0,30.0,510.0,441.0,69.0,3.0,18.0,322.0,171.0,151.0,0.0,12.89,-7.62,-15.43,atl,2019,10,2019,21.0,21.5,0.125
20.0,35.0,174.0,2.0,1.0,1.0,8.0,5.2,57.1,77.6,34.0,143.0,4.2,0.0,4.0,4.0,2.0,2.0,2.0,77.0,6.0,15.0,1.0,1.0,33:46,2019-11-10,10,Sun,1:00PM ET,1,0,2-7,1,New Orleans Saints,26.0,9.0,24.0,317.0,174.0,143.0,1.0,18.0,310.0,258.0,52.0,0.0,5.44,10.99,-0.17,atl,2019,11,2019,18.666666666666668,21.833333333333332,0.2222222222222222
22.0,32.0,295.0,1.0,0.0,3.0,19.0,9.8,68.8,108.2,26.0,54.0,2.1,1.0,3.0,4.0,2.0,2.0,3.0,127.0,6.0,14.0,1.0,1.0,31:26,2019-11-17,11,Sun,1:00PM ET,1,0,3-7,1,Carolina Panthers,29.0,3.0,20.0,349.0,295.0,54.0,0.0,17.0,347.0,270.0,77.0,4.0,6.14,19.3,-1.12,atl,2019,11,2019,25.0,25.0,0.3
28.0,55.0,280.0,1.0,1.0,6.0,46.0,5.9,50.9,64.2,19.0,57.0,3.0,1.0,3.0,3.0,1.0,1.0,6.0,261.0,4.0,16.0,2.0,3.0,31:38,2019-11-24,12,Sun,1:00PM ET,0,0,3-8,0,Tampa Bay Buccaneers,22.0,35.0,22.0,337.0,280.0,57.0,2.0,20.0,446.0,313.0,133.0,2.0,-5.6,-11.9,3.77,atl,2019,11,2019,25.666666666666668,23.333333333333332,0.2727272727272727
35.0,50.0,259.0,2.0,2.0,9.0,53.0,6.2,70.0,78.7,26.0,89.0,3.4,0.0,2.0,3.0,0.0,1.0,3.0,87.0,6.0,16.0,2.0,4.0,35:37,2019-11-28,13,Thu,8:20PM ET,0,0,3-9,0,New Orleans Saints,18.0,26.0,27.0,348.0,259.0,89.0,3.0,14.0,279.0,184.0,95.0,0.0,-5.43,-1.68,-4.87,atl,2019,11,2019,23.0,20.833333333333332,0.25
20.0,34.0,302.0,2.0,0.0,1.0,11.0,9.2,58.8,107.7,32.0,159.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,177.0,5.0,12.0,0.0,0.0,31:44,2019-12-08,14,Sun,1:00PM ET,1,0,4-9,0,Carolina Panthers,40.0,20.0,22.0,461.0,302.0,159.0,0.0,27.0,345.0,245.0,100.0,4.0,19.83,-2.41,5.06,atl,2019,12,2019,26.666666666666668,25.833333333333332,0.3076923076923077
25.0,39.0,201.0,2.0,0.0,2.0,9.0,5.4,64.1,94.1,20.0,89.0,4.5,1.0,1.0,1.0,2.0,2.0,5.0,252.0,7.0,13.0,0.0,0.0,29:12,2019-12-15,15,Sun,4:25PM ET,1,0,5-9,1,San Francisco 49ers,29.0,22.0,20.0,290.0,201.0,89.0,1.0,20.0,313.0,193.0,120.0,2.0,7.04,-2.84,2.73,atl,2019,12,2019,29.0,27.333333333333332,0.35714285714285715
32.0,45.0,383.0,1.0,2.0,1.0,1.0,8.5,71.1,85.7,27.0,135.0,5.0,2.0,1.0,2.0,3.0,3.0,3.0,121.0,7.0,13.0,0.0,0.0,33:07,2019-12-22,16,Sun,1:00PM ET,1,0,6-9,0,Jacksonville Jaguars,24.0,12.0,28.0,518.0,383.0,135.0,2.0,17.0,288.0,173.0,115.0,1.0,18.86,4.26,-7.84,atl,2019,12,2019,31.0,27.0,0.4
30.0,51.0,286.0,1.0,0.0,6.0,27.0,6.1,58.8,81.0,30.0,87.0,2.9,0.0,5.0,5.0,1.0,1.0,2.0,70.0,7.0,18.0,1.0,3.0,36:22,2019-12-29,17,Sun,1:00PM ET,1,1,7-9,1,Tampa Bay Buccaneers,28.0,22.0,28.0,373.0,286.0,87.0,1.0,14.0,329.0,193.0,136.0,3.0,-8.27,5.96,9.46,atl,2019,12,2019,27.0,26.833333333333332,0.4375
