101
102
199
194
180
191
187
168
127
118
163
140
108
185
164
69
138
129
40
99
189
163
265
169
131
107
112
79
182
122
126
128
129
94
138
166
183
98
206
73
72
171
132
146
99
142
112
80
51
164
50
89
213
235
45
122
129
189
172
50
75
109
103
82
263
54
223
136
125
61
85
126
97
83
133
144
180
60
111
101
87
151
108
60
198
160
245
201
122
78
78
114
