24
24
25
26
21
24
26
29
20
27
24
13
13
24
23
15
25
22
16
15
22
26
27
18
24
18
14
14
21
19
21
21
16
17
16
17
26
14
23
17
18
23
20
20
21
32
19
16
23
23
19
23
25
28
15
32
26
23
24
24
26
16
32
22
25
16
22
24
33
27
35
28
27
12
21
19
24
13
29
16
15
22
26
30
25
27
24
26
32
23
14
22
