Week,Day,Time,W/L,OT,Record,@,Opponent,TeamScore,OpponentScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,year,win_pct,Team,Timestamp
2,Sun,1:00PM ET,0,1,1-0-1,0,Minnesota Vikings,29.0,29.0,24.0,351.0,253.0,98.0,0.0,24.0,480.0,412.0,68.0,1.0,4.92,-16.42,11.5,2018,0.5,gnb,2018-09-16
3,Sun,1:00PM ET,0,0,1-1-1,1,Washington Redskins,17.0,31.0,19.0,340.0,240.0,100.0,1.0,20.0,386.0,220.0,166.0,1.0,-3.32,-12.37,0.92,2018,0.3333333333333333,gnb,2018-09-23
4,Sun,1:00PM ET,1,0,2-1-1,0,Buffalo Bills,22.0,0.0,22.0,423.0,282.0,141.0,2.0,11.0,145.0,87.0,58.0,3.0,2.71,21.05,-7.7,2018,0.5,gnb,2018-09-30
5,Sun,1:00PM ET,0,0,2-2-1,1,Detroit Lions,23.0,31.0,30.0,521.0,423.0,98.0,3.0,18.0,264.0,170.0,94.0,0.0,20.46,-4.76,-25.94,2018,0.4,gnb,2018-10-07
6,Mon,8:15PM ET,1,0,3-2-1,0,San Francisco 49ers,33.0,30.0,26.0,521.0,405.0,116.0,0.0,18.0,401.0,227.0,174.0,3.0,16.33,-11.1,-2.23,2018,0.5,gnb,2018-10-15
8,Sun,4:25PM ET,0,0,3-3-1,1,Los Angeles Rams,27.0,29.0,16.0,359.0,253.0,106.0,1.0,23.0,416.0,281.0,135.0,0.0,14.06,-7.93,-8.28,2018,0.42857142857142855,gnb,2018-10-28
9,Sun,8:20PM ET,0,0,3-4-1,1,New England Patriots,17.0,31.0,22.0,367.0,250.0,117.0,1.0,28.0,433.0,310.0,123.0,0.0,4.92,-17.14,-3.52,2018,0.375,gnb,2018-11-04
10,Sun,4:25PM ET,1,0,4-4-1,0,Miami Dolphins,31.0,12.0,21.0,377.0,182.0,195.0,1.0,19.0,294.0,163.0,131.0,2.0,11.86,12.66,-5.01,2018,0.4444444444444444,gnb,2018-11-11
11,Thu,8:20PM ET,0,0,4-5-1,1,Seattle Seahawks,24.0,27.0,14.0,359.0,311.0,48.0,0.0,23.0,378.0,205.0,173.0,1.0,9.27,-10.41,-4.0,2018,0.4,gnb,2018-11-15
12,Sun,8:20PM ET,0,0,4-6-1,1,Minnesota Vikings,17.0,24.0,14.0,254.0,172.0,82.0,1.0,22.0,416.0,325.0,91.0,0.0,0.78,-10.38,-1.61,2018,0.36363636363636365,gnb,2018-11-25
