Week,Day,Time,W/L,OT,Record,@,Opponent,TeamScore,OpponentScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,year,win_pct,Team,Timestamp
15,Sun,1:00PM ET,0,0,3-11,0,Philadelphia Eagles,27.0,37.0,19.0,352.0,251.0,101.0,1.0,27.0,415.0,258.0,157.0,1.0,5.52,-19.99,3.89,2019,0.21428571428571427,was,2019-12-15
16,Sun,1:00PM ET,0,1,3-12,0,New York Giants,35.0,41.0,25.0,361.0,281.0,80.0,0.0,28.0,552.0,346.0,206.0,0.0,18.07,-32.47,7.97,2019,0.2,was,2019-12-22
17,Sun,4:25PM ET,0,0,3-13,1,Dallas Cowboys,16.0,47.0,13.0,271.0,183.0,88.0,2.0,22.0,517.0,294.0,223.0,1.0,-18.31,-17.75,5.03,2019,0.1875,was,2019-12-29
1,Sun,1:00PM ET,1,0,1-0,0,Philadelphia Eagles,27.0,17.0,18.0,239.0,159.0,80.0,0.0,19.0,265.0,208.0,57.0,3.0,-6.28,16.45,-1.28,2020,1.0,was,2020-09-13
2,Sun,4:05PM ET,0,0,1-1,1,Arizona Cardinals,15.0,30.0,19.0,316.0,199.0,117.0,2.0,22.0,438.0,278.0,160.0,1.0,-0.18,-8.92,-6.91,2020,0.5,was,2020-09-20
3,Sun,1:00PM ET,0,0,1-2,1,Cleveland Browns,20.0,34.0,19.0,309.0,206.0,103.0,5.0,19.0,300.0,142.0,158.0,0.0,-4.68,-8.28,-1.14,2020,0.3333333333333333,was,2020-09-27
4,Sun,1:00PM ET,0,0,1-3,0,Baltimore Ravens,17.0,31.0,24.0,343.0,274.0,69.0,1.0,18.0,350.0,206.0,144.0,2.0,2.58,-8.74,-9.39,2020,0.25,was,2020-10-04
5,Sun,1:00PM ET,0,0,1-4,0,Los Angeles Rams,10.0,30.0,10.0,108.0,70.0,38.0,0.0,20.0,429.0,300.0,129.0,1.0,-15.55,-12.32,9.05,2020,0.2,was,2020-10-11
6,Sun,1:00PM ET,0,0,1-5,1,New York Giants,19.0,20.0,24.0,337.0,251.0,86.0,2.0,16.0,240.0,108.0,132.0,1.0,1.78,-4.14,-2.48,2020,0.16666666666666666,was,2020-10-18
7,Sun,1:00PM ET,1,0,2-5,0,Dallas Cowboys,25.0,3.0,21.0,397.0,189.0,208.0,0.0,12.0,142.0,59.0,83.0,1.0,15.64,14.88,-10.05,2020,0.2857142857142857,was,2020-10-25
